,symbol,date,stop,targets,trades
415,PAAS,2023-03-14,16.32,"[17.68, 18.36, 19.04]","[(Timestamp('2023-03-14 00:00:00'), 17.0, 1), (Timestamp('2023-03-16 00:00:00'), 16.32, -1)]"
416,AA,2023-12-15,26.94,"[33.33, 36.525000000000006, 39.72]","[(Timestamp('2023-12-15 00:00:00'), 30.135, 1), (Timestamp('2023-12-22 00:00:00'), 33.33, -0.5), (Timestamp('2024-01-18 00:00:00'), 26.94, -0.5)]"
417,AA,2023-06-07,33.94,"[36.84, 38.290000000000006, 39.74000000000001]","[(Timestamp('2023-06-07 00:00:00'), 35.39, 1), (Timestamp('2023-06-13 00:00:00'), 36.84, -0.5), (Timestamp('2023-06-20 00:00:00'), 33.94, -0.5)]"
418,IMVT,2023-09-27,32.13,"[51.3098, 60.8997, 70.4896]","[(Timestamp('2023-09-27 00:00:00'), 41.7199, 1), (Timestamp('2023-10-31 00:00:00'), 32.13, -1)]"
419,IMVT,2023-07-18,22.0,"[26.0, 28.0, 30.0]","[(Timestamp('2023-07-18 00:00:00'), 24.0, 1), (Timestamp('2023-07-24 00:00:00'), 22.0, -1)]"
420,FYBR,2023-07-20,13.56,"[17.049999999999997, 18.794999999999998, 20.54]","[(Timestamp('2023-07-20 00:00:00'), 15.305, 1), (Timestamp('2023-07-24 00:00:00'), 17.049999999999997, -0.5), (Timestamp('2023-08-04 00:00:00'), 18.794999999999998, -0.25), (Timestamp('2023-09-07 00:00:00'), 14.94, -0.25)]"
421,OPCH,2023-07-28,32.41,"[35.63000000000001, 37.240000000000016, 38.85000000000002]","[(Timestamp('2023-07-28 00:00:00'), 34.02, 1), (Timestamp('2023-08-16 00:00:00'), 35.63000000000001, -0.5), (Timestamp('2023-09-15 00:00:00'), 34.84, -0.5)]"
422,OPCH,2023-06-30,30.96,"[33.339999999999996, 34.529999999999994, 35.71999999999999]","[(Timestamp('2023-06-30 00:00:00'), 32.15, 1), (Timestamp('2023-07-06 00:00:00'), 30.96, -1)]"
423,OPCH,2023-06-06,29.44,"[32.56, 34.12, 35.67999999999999]","[(Timestamp('2023-06-06 00:00:00'), 31.0, 1), (Timestamp('2023-06-30 00:00:00'), 32.56, -0.5), (Timestamp('2023-07-19 00:00:00'), 34.12, -0.25), (Timestamp('2023-07-25 00:00:00'), 32.94, -0.25)]"
424,ALGM,2023-02-01,34.0,"[43.120000000000005, 47.68000000000001, 52.24000000000001]","[(Timestamp('2023-02-01 00:00:00'), 38.56, 1), (Timestamp('2023-02-09 00:00:00'), 43.120000000000005, -0.5), (Timestamp('2023-03-22 00:00:00'), 45.76, -0.5)]"
425,MARA,2023-12-21,22.04,"[26.619999999999997, 28.909999999999997, 31.199999999999996]","[(Timestamp('2023-12-21 00:00:00'), 24.33, 1), (Timestamp('2023-12-22 00:00:00'), 26.619999999999997, -0.5), (Timestamp('2023-12-27 00:00:00'), 28.909999999999997, -0.25), (Timestamp('2024-01-03 00:00:00'), 22.04, -0.25)]"
426,MARA,2023-10-23,7.87,"[10.009999999999998, 11.079999999999998, 12.149999999999999]","[(Timestamp('2023-10-23 00:00:00'), 8.94, 1), (Timestamp('2023-10-23 00:00:00'), 7.87, -1)]"
427,MARA,2023-06-23,12.01,"[13.790000000000001, 14.680000000000001, 15.570000000000002]","[(Timestamp('2023-06-23 00:00:00'), 12.9, 1), (Timestamp('2023-06-23 00:00:00'), 12.01, -1)]"
428,MARA,2023-03-14,5.35,"[8.56, 10.165000000000001, 11.770000000000001]","[(Timestamp('2023-03-14 00:00:00'), 6.955, 1), (Timestamp('2023-03-21 00:00:00'), 8.56, -0.5), (Timestamp('2023-04-11 00:00:00'), 10.165000000000001, -0.25), (Timestamp('2023-04-14 00:00:00'), 11.770000000000001, -0.25)]"
429,MARA,2023-01-23,7.9,"[9.819799999999999, 10.779699999999998, 11.739599999999998]","[(Timestamp('2023-01-23 00:00:00'), 8.8599, 1), (Timestamp('2023-01-23 00:00:00'), 7.9, -1)]"
430,FIVN,2023-11-03,55.52,"[60.24, 62.6, 64.96000000000001]","[(Timestamp('2023-11-03 00:00:00'), 57.88, 1), (Timestamp('2023-11-03 00:00:00'), 60.24, -0.5), (Timestamp('2023-11-06 00:00:00'), 62.6, -0.25), (Timestamp('2023-11-07 00:00:00'), 64.96000000000001, -0.25)]"
431,ADT,2023-05-08,5.44,"[6.19, 6.565, 6.94]","[(Timestamp('2023-05-08 00:00:00'), 5.815, 1), (Timestamp('2023-05-09 00:00:00'), 6.19, -0.5), (Timestamp('2023-06-26 00:00:00'), 5.95, -0.5)]"
432,AZEK,2023-08-10,32.06,"[36.39999999999999, 38.569999999999986, 40.73999999999998]","[(Timestamp('2023-08-10 00:00:00'), 34.23, 1), (Timestamp('2023-08-17 00:00:00'), 32.06, -1)]"
433,ST,2023-02-01,47.62,"[54.28000000000001, 57.610000000000014, 60.94000000000002]","[(Timestamp('2023-02-01 00:00:00'), 50.95, 1), (Timestamp('2023-02-02 00:00:00'), 54.28000000000001, -0.5), (Timestamp('2023-03-13 00:00:00'), 47.62, -0.5)]"
434,IGT,2023-06-09,29.85,"[33.5, 35.325, 37.15]","[(Timestamp('2023-06-09 00:00:00'), 31.675, 1), (Timestamp('2023-07-06 00:00:00'), 29.85, -1)]"
435,WOLF,2023-11-15,31.97,"[37.629999999999995, 40.459999999999994, 43.28999999999999]","[(Timestamp('2023-11-15 00:00:00'), 34.8, 1), (Timestamp('2023-11-15 00:00:00'), 37.629999999999995, -0.5), (Timestamp('2023-12-04 00:00:00'), 40.459999999999994, -0.25), (Timestamp('2023-12-14 00:00:00'), 43.28999999999999, -0.25)]"
436,WOLF,2023-11-03,32.07,"[38.93, 42.36, 45.79]","[(Timestamp('2023-11-03 00:00:00'), 35.5, 1), (Timestamp('2023-11-09 00:00:00'), 32.07, -1)]"
437,VLY,2023-12-18,10.7,"[11.68, 12.17, 12.66]","[(Timestamp('2023-12-18 00:00:00'), 11.19, 1), (Timestamp('2024-01-02 00:00:00'), 10.7, -1)]"
438,PBF,2023-05-08,31.4607,"[35.3193, 37.2486, 39.17790000000001]","[(Timestamp('2023-05-08 00:00:00'), 33.39, 1), (Timestamp('2023-05-10 00:00:00'), 35.3193, -0.5), (Timestamp('2023-05-17 00:00:00'), 37.2486, -0.25), (Timestamp('2023-05-26 00:00:00'), 39.17790000000001, -0.25)]"
439,SNV,2023-12-15,38.96,"[41.98, 43.489999999999995, 44.99999999999999]","[(Timestamp('2023-12-15 00:00:00'), 40.47, 1), (Timestamp('2023-12-18 00:00:00'), 38.96, -1)]"
440,SNV,2023-12-07,33.99,"[35.82999999999999, 36.749999999999986, 37.66999999999998]","[(Timestamp('2023-12-07 00:00:00'), 34.91, 1), (Timestamp('2023-12-08 00:00:00'), 35.82999999999999, -0.5), (Timestamp('2023-12-13 00:00:00'), 36.749999999999986, -0.25), (Timestamp('2023-12-14 00:00:00'), 37.66999999999998, -0.25)]"
441,M,2023-11-16,12.07,"[13.690000000000001, 14.500000000000002, 15.310000000000002]","[(Timestamp('2023-11-16 00:00:00'), 12.88, 1), (Timestamp('2023-11-16 00:00:00'), 13.690000000000001, -0.5), (Timestamp('2023-11-20 00:00:00'), 14.500000000000002, -0.25), (Timestamp('2023-11-29 00:00:00'), 15.310000000000002, -0.25)]"
442,SEDG,2023-12-15,86.15,"[110.16999999999999, 122.17999999999998, 134.18999999999997]","[(Timestamp('2023-12-15 00:00:00'), 98.16, 1), (Timestamp('2024-01-03 00:00:00'), 86.15, -1)]"
443,STNE,2023-11-16,13.04,"[15.130000000000003, 16.175000000000004, 17.220000000000006]","[(Timestamp('2023-11-16 00:00:00'), 14.085, 1), (Timestamp('2023-11-29 00:00:00'), 15.130000000000003, -0.5), (Timestamp('2023-12-01 00:00:00'), 16.175000000000004, -0.25), (Timestamp('2023-12-14 00:00:00'), 17.220000000000006, -0.25)]"
444,STNE,2023-11-14,11.09,"[13.23, 14.3, 15.370000000000001]","[(Timestamp('2023-11-14 00:00:00'), 12.16, 1), (Timestamp('2023-11-15 00:00:00'), 13.23, -0.5), (Timestamp('2023-11-22 00:00:00'), 14.3, -0.25), (Timestamp('2023-11-29 00:00:00'), 15.370000000000001, -0.25)]"
445,SEE,2023-10-25,29.25,"[32.33, 33.87, 35.41]","[(Timestamp('2023-10-25 00:00:00'), 30.79, 1), (Timestamp('2023-11-02 00:00:00'), 32.33, -0.5), (Timestamp('2023-11-03 00:00:00'), 33.87, -0.25), (Timestamp('2023-12-13 00:00:00'), 34.76, -0.25)]"
446,DOCS,2023-11-14,22.641,"[26.639000000000003, 28.638000000000005, 30.637000000000008]","[(Timestamp('2023-11-14 00:00:00'), 24.64, 1), (Timestamp('2023-12-15 00:00:00'), 26.639000000000003, -0.5), (Timestamp('2024-01-02 00:00:00'), 28.638000000000005, -0.25), (Timestamp('2024-01-02 00:00:00'), 28.56, -0.25)]"
447,GME,2023-06-13,25.07,"[28.03, 29.51, 30.990000000000002]","[(Timestamp('2023-06-13 00:00:00'), 26.55, 1), (Timestamp('2023-06-13 00:00:00'), 25.07, -1)]"
448,ZWS,2023-07-26,27.805,"[31.535000000000004, 33.400000000000006, 35.26500000000001]","[(Timestamp('2023-07-26 00:00:00'), 29.67, 1), (Timestamp('2023-09-13 00:00:00'), 28.23, -1)]"
449,ACAD,2023-07-17,28.73,"[37.05, 41.21, 45.370000000000005]","[(Timestamp('2023-07-17 00:00:00'), 32.89, 1), (Timestamp('2023-07-28 00:00:00'), 28.73, -1)]"
450,UGI,2023-09-01,24.69,"[26.459999999999997, 27.344999999999995, 28.229999999999993]","[(Timestamp('2023-09-01 00:00:00'), 25.575, 1), (Timestamp('2023-09-07 00:00:00'), 24.69, -1)]"
451,AGL,2023-03-03,21.175,"[28.385, 31.990000000000002, 35.595]","[(Timestamp('2023-03-03 00:00:00'), 24.78, 1), (Timestamp('2023-03-22 00:00:00'), 28.385, -0.5), (Timestamp('2023-04-21 00:00:00'), 25.01, -0.5)]"
452,CRSP,2023-11-20,60.8,"[77.07000000000001, 85.20500000000001, 93.34000000000002]","[(Timestamp('2023-11-20 00:00:00'), 68.935, 1), (Timestamp('2023-12-11 00:00:00'), 60.8, -1)]"
453,CRSP,2023-11-01,38.2871,"[47.9429, 52.7708, 57.5987]","[(Timestamp('2023-11-01 00:00:00'), 43.115, 1), (Timestamp('2023-11-02 00:00:00'), 47.9429, -0.5), (Timestamp('2023-11-06 00:00:00'), 52.7708, -0.25), (Timestamp('2023-11-07 00:00:00'), 57.5987, -0.25)]"
454,HOG,2023-07-27,36.83,"[40.370000000000005, 42.14000000000001, 43.91000000000001]","[(Timestamp('2023-07-27 00:00:00'), 38.6, 1), (Timestamp('2023-08-07 00:00:00'), 36.83, -1)]"
455,KBH,2023-03-24,38.8201,"[42.21990000000001, 43.919800000000016, 45.61970000000002]","[(Timestamp('2023-03-24 00:00:00'), 40.52, 1), (Timestamp('2023-04-06 00:00:00'), 38.8201, -1)]"
456,VVV,2023-05-11,37.5,"[40.099999999999994, 41.39999999999999, 42.69999999999999]","[(Timestamp('2023-05-11 00:00:00'), 38.8, 1), (Timestamp('2023-06-09 00:00:00'), 37.5, -1)]"
457,VRNS,2023-11-03,31.56,"[37.66, 40.71, 43.760000000000005]","[(Timestamp('2023-11-03 00:00:00'), 34.61, 1), (Timestamp('2023-11-14 00:00:00'), 37.66, -0.5), (Timestamp('2023-11-29 00:00:00'), 40.71, -0.25), (Timestamp('2023-12-04 00:00:00'), 43.760000000000005, -0.25)]"
458,VRNS,2023-10-17,32.0,"[34.08, 35.12, 36.16]","[(Timestamp('2023-10-17 00:00:00'), 33.04, 1), (Timestamp('2023-10-18 00:00:00'), 34.08, -0.5), (Timestamp('2023-10-20 00:00:00'), 32.0, -0.5)]"
459,VRNS,2023-02-08,26.85,"[30.43, 32.22, 34.01]","[(Timestamp('2023-02-08 00:00:00'), 28.64, 1), (Timestamp('2023-02-17 00:00:00'), 26.85, -1)]"
460,CWAN,2023-08-04,16.75,"[19.03, 20.17, 21.310000000000002]","[(Timestamp('2023-08-04 00:00:00'), 17.89, 1), (Timestamp('2023-08-07 00:00:00'), 16.75, -1)]"
461,JOBY,2023-06-29,6.9,"[11.44, 13.709999999999999, 15.979999999999999]","[(Timestamp('2023-06-29 00:00:00'), 9.17, 1), (Timestamp('2023-06-29 00:00:00'), 11.44, -0.5), (Timestamp('2023-08-17 00:00:00'), 7.03, -0.5)]"
462,FRO,2023-12-18,19.19,"[21.73, 23.0, 24.27]","[(Timestamp('2023-12-18 00:00:00'), 20.46, 1), (Timestamp('2024-01-04 00:00:00'), 21.73, -0.5), (Timestamp('2024-01-16 00:00:00'), 23.0, -0.25), (Timestamp('2024-01-23 00:00:00'), 21.16, -0.25)]"
463,CAVA,2023-12-13,33.32,"[44.68, 50.36, 56.04]","[(Timestamp('2023-12-13 00:00:00'), 39.0, 1), (Timestamp('2023-12-26 00:00:00'), 44.68, -0.5), (Timestamp('2024-01-23 00:00:00'), 47.3, -0.5)]"
464,CC,2023-12-04,28.46,"[31.32, 32.75, 34.18]","[(Timestamp('2023-12-04 00:00:00'), 29.89, 1), (Timestamp('2023-12-12 00:00:00'), 28.46, -1)]"
465,CC,2023-06-05,30.361,"[38.18899999999999, 42.102999999999994, 46.016999999999996]","[(Timestamp('2023-06-05 00:00:00'), 34.275, 1), (Timestamp('2023-07-12 00:00:00'), 38.18899999999999, -0.5), (Timestamp('2023-07-24 00:00:00'), 37.55, -0.5)]"
466,KD,2023-11-14,16.5601,"[19.3399, 20.7298, 22.1197]","[(Timestamp('2023-11-14 00:00:00'), 17.95, 1), (Timestamp('2023-12-18 00:00:00'), 19.3399, -0.5), (Timestamp('2023-12-26 00:00:00'), 20.7298, -0.25), (Timestamp('2024-01-02 00:00:00'), 20.07, -0.25)]"
467,KD,2023-08-10,14.2,"[16.8, 18.1, 19.400000000000002]","[(Timestamp('2023-08-10 00:00:00'), 15.5, 1), (Timestamp('2023-08-14 00:00:00'), 16.8, -0.5), (Timestamp('2023-09-28 00:00:00'), 15.16, -0.5)]"
468,KD,2023-02-09,14.49,"[18.509999999999998, 20.52, 22.53]","[(Timestamp('2023-02-09 00:00:00'), 16.5, 1), (Timestamp('2023-03-10 00:00:00'), 14.49, -1)]"
469,ANF,2023-08-24,47.13,"[56.669999999999995, 61.43999999999999, 66.20999999999998]","[(Timestamp('2023-08-24 00:00:00'), 51.9, 1), (Timestamp('2023-09-29 00:00:00'), 56.669999999999995, -0.5), (Timestamp('2023-10-11 00:00:00'), 61.43999999999999, -0.25), (Timestamp('2023-10-12 00:00:00'), 61.74, -0.25)]"
470,ANF,2023-05-25,26.61,"[33.966, 37.644000000000005, 41.322]","[(Timestamp('2023-05-25 00:00:00'), 30.288, 1), (Timestamp('2023-06-07 00:00:00'), 33.966, -0.5), (Timestamp('2023-06-21 00:00:00'), 37.644000000000005, -0.25), (Timestamp('2023-07-13 00:00:00'), 33.98, -0.25)]"
471,ALKS,2023-12-05,25.071,"[27.769000000000002, 29.118000000000002, 30.467000000000002]","[(Timestamp('2023-12-05 00:00:00'), 26.42, 1), (Timestamp('2023-12-14 00:00:00'), 27.769000000000002, -0.5), (Timestamp('2024-01-03 00:00:00'), 29.118000000000002, -0.25), (Timestamp('2024-01-23 00:00:00'), 28.54, -0.25)]"
472,LNC,2023-11-03,20.85,"[25.490000000000002, 27.810000000000002, 30.130000000000003]","[(Timestamp('2023-11-03 00:00:00'), 23.17, 1), (Timestamp('2023-12-13 00:00:00'), 25.490000000000002, -0.5), (Timestamp('2023-12-15 00:00:00'), 27.810000000000002, -0.25), (Timestamp('2023-12-22 00:00:00'), 27.23, -0.25)]"
473,FLNC,2023-12-04,23.32,"[29.659999999999997, 32.83, 35.99999999999999]","[(Timestamp('2023-12-04 00:00:00'), 26.49, 1), (Timestamp('2023-12-06 00:00:00'), 23.32, -1)]"
474,FLNC,2023-11-06,17.98,"[20.599999999999998, 21.909999999999997, 23.219999999999995]","[(Timestamp('2023-11-06 00:00:00'), 19.29, 1), (Timestamp('2023-11-06 00:00:00'), 17.98, -1)]"
475,FLNC,2023-05-12,19.7,"[27.3376, 31.156399999999998, 34.9752]","[(Timestamp('2023-05-12 00:00:00'), 23.5188, 1), (Timestamp('2023-06-07 00:00:00'), 27.3376, -0.5), (Timestamp('2023-06-30 00:00:00'), 26.64, -0.5)]"
476,FLNC,2023-03-31,17.7,"[21.500000000000004, 23.400000000000006, 25.300000000000008]","[(Timestamp('2023-03-31 00:00:00'), 19.6, 1), (Timestamp('2023-03-31 00:00:00'), 21.500000000000004, -0.5), (Timestamp('2023-04-26 00:00:00'), 17.7, -0.5)]"
477,DXC,2023-11-03,20.97,"[23.97, 25.47, 26.97]","[(Timestamp('2023-11-03 00:00:00'), 22.47, 1), (Timestamp('2023-12-04 00:00:00'), 23.97, -0.5), (Timestamp('2023-12-22 00:00:00'), 22.82, -0.5)]"
478,ETRN,2023-06-02,7.83,"[10.51, 11.85, 13.19]","[(Timestamp('2023-06-02 00:00:00'), 9.17, 1), (Timestamp('2023-07-21 00:00:00'), 9.4, -1)]"
479,RDN,2023-01-23,20.375,"[22.085, 22.94, 23.795]","[(Timestamp('2023-01-23 00:00:00'), 21.23, 1), (Timestamp('2023-01-31 00:00:00'), 22.085, -0.5), (Timestamp('2023-02-02 00:00:00'), 22.94, -0.25), (Timestamp('2023-03-06 00:00:00'), 23.795, -0.25)]"
480,CYTK,2023-12-28,71.9,"[95.73999999999998, 107.65999999999997, 119.57999999999996]","[(Timestamp('2023-12-28 00:00:00'), 83.82, 1), (Timestamp('2024-01-08 00:00:00'), 95.73999999999998, -0.5), (Timestamp('2024-01-09 00:00:00'), 107.65999999999997, -0.25), (Timestamp('2024-01-23 00:00:00'), 84.8, -0.25)]"
481,CYTK,2023-12-22,36.241,"[54.248999999999995, 63.25299999999999, 72.25699999999999]","[(Timestamp('2023-12-22 00:00:00'), 45.245, 1), (Timestamp('2023-12-27 00:00:00'), 54.248999999999995, -0.5), (Timestamp('2023-12-28 00:00:00'), 63.25299999999999, -0.25), (Timestamp('2023-12-29 00:00:00'), 72.25699999999999, -0.25)]"
482,POR,2023-03-15,47.06,"[49.94, 51.379999999999995, 52.81999999999999]","[(Timestamp('2023-03-15 00:00:00'), 48.5, 1), (Timestamp('2023-03-21 00:00:00'), 47.06, -1)]"
483,WU,2023-05-04,10.94,"[13.020000000000001, 14.060000000000002, 15.100000000000003]","[(Timestamp('2023-05-04 00:00:00'), 11.98, 1), (Timestamp('2023-06-22 00:00:00'), 11.41, -1)]"
484,PRGO,2023-07-14,32.93,"[37.050000000000004, 39.11000000000001, 41.17000000000001]","[(Timestamp('2023-07-14 00:00:00'), 34.99, 1), (Timestamp('2023-08-08 00:00:00'), 37.050000000000004, -0.5), (Timestamp('2023-08-09 00:00:00'), 39.11000000000001, -0.25), (Timestamp('2023-09-01 00:00:00'), 36.15, -0.25)]"
485,RUN,2023-12-15,16.25,"[20.83, 23.119999999999997, 25.409999999999997]","[(Timestamp('2023-12-15 00:00:00'), 18.54, 1), (Timestamp('2024-01-05 00:00:00'), 16.25, -1)]"
486,AEO,2023-08-04,14.32,"[16.46, 17.53, 18.6]","[(Timestamp('2023-08-04 00:00:00'), 15.39, 1), (Timestamp('2023-08-28 00:00:00'), 16.46, -0.5), (Timestamp('2023-09-22 00:00:00'), 14.98, -0.5)]"
487,GT,2023-11-16,13.38,"[15.819999999999999, 17.04, 18.259999999999998]","[(Timestamp('2023-11-16 00:00:00'), 14.6, 1), (Timestamp('2024-01-04 00:00:00'), 13.51, -1)]"
488,CLS,2023-07-28,17.73,"[23.59, 26.52, 29.45]","[(Timestamp('2023-07-28 00:00:00'), 20.66, 1), (Timestamp('2023-09-01 00:00:00'), 23.59, -0.5), (Timestamp('2023-09-15 00:00:00'), 22.79, -0.5)]"
489,LNTH,2023-10-04,68.47,"[81.25, 87.64, 94.03]","[(Timestamp('2023-10-04 00:00:00'), 74.86, 1), (Timestamp('2023-10-05 00:00:00'), 68.47, -1)]"
490,LNTH,2023-05-10,86.0,"[112.64519999999999, 125.96779999999998, 139.29039999999998]","[(Timestamp('2023-05-10 00:00:00'), 99.3226, 1), (Timestamp('2023-05-31 00:00:00'), 86.0, -1)]"
491,LNTH,2023-02-24,67.38,"[75.22, 79.14, 83.06]","[(Timestamp('2023-02-24 00:00:00'), 71.3, 1), (Timestamp('2023-03-08 00:00:00'), 75.22, -0.5), (Timestamp('2023-03-17 00:00:00'), 79.14, -0.25), (Timestamp('2023-03-21 00:00:00'), 83.06, -0.25)]"
492,PAGS,2023-11-22,8.79,"[9.91, 10.47, 11.030000000000001]","[(Timestamp('2023-11-22 00:00:00'), 9.35, 1), (Timestamp('2023-11-29 00:00:00'), 9.91, -0.5), (Timestamp('2023-12-01 00:00:00'), 10.47, -0.25), (Timestamp('2023-12-14 00:00:00'), 11.030000000000001, -0.25)]"
493,VRRM,2023-02-27,16.69,"[17.319999999999997, 17.634999999999994, 17.949999999999992]","[(Timestamp('2023-02-27 00:00:00'), 17.005, 1), (Timestamp('2023-02-27 00:00:00'), 16.69, -1)]"
494,PENN,2023-11-03,20.92,"[24.68, 26.56, 28.439999999999998]","[(Timestamp('2023-11-03 00:00:00'), 22.8, 1), (Timestamp('2023-11-16 00:00:00'), 24.68, -0.5), (Timestamp('2023-12-14 00:00:00'), 26.56, -0.25), (Timestamp('2023-12-22 00:00:00'), 25.09, -0.25)]"
495,PENN,2023-09-15,22.22,"[24.54, 25.7, 26.86]","[(Timestamp('2023-09-15 00:00:00'), 23.38, 1), (Timestamp('2023-09-22 00:00:00'), 22.22, -1)]"
496,NOG,2023-08-04,39.71,"[44.621599999999994, 47.07739999999999, 49.53319999999999]","[(Timestamp('2023-08-04 00:00:00'), 42.1658, 1), (Timestamp('2023-09-20 00:00:00'), 39.71, -1)]"
497,UPST,2023-12-18,43.26,"[50.54, 54.18, 57.82]","[(Timestamp('2023-12-18 00:00:00'), 46.9, 1), (Timestamp('2023-12-29 00:00:00'), 43.26, -1)]"
498,UPST,2023-11-06,28.3,"[32.86, 35.13999999999999, 37.41999999999999]","[(Timestamp('2023-11-06 00:00:00'), 30.58, 1), (Timestamp('2023-11-08 00:00:00'), 28.3, -1)]"
499,UPST,2023-05-15,17.48,"[22.080000000000002, 24.380000000000003, 26.680000000000003]","[(Timestamp('2023-05-15 00:00:00'), 19.78, 1), (Timestamp('2023-05-15 00:00:00'), 17.48, -1)]"
500,SPR,2023-11-13,23.61,"[26.660000000000004, 28.185000000000006, 29.710000000000008]","[(Timestamp('2023-11-13 00:00:00'), 25.135, 1), (Timestamp('2023-11-28 00:00:00'), 26.660000000000004, -0.5), (Timestamp('2023-12-01 00:00:00'), 28.185000000000006, -0.25), (Timestamp('2023-12-15 00:00:00'), 29.710000000000008, -0.25)]"
501,SPR,2023-10-19,19.82,"[24.36, 26.63, 28.9]","[(Timestamp('2023-10-19 00:00:00'), 22.09, 1), (Timestamp('2023-11-01 00:00:00'), 24.36, -0.5), (Timestamp('2023-11-28 00:00:00'), 26.63, -0.25), (Timestamp('2023-12-07 00:00:00'), 28.01, -0.25)]"
502,EVH,2023-12-12,27.13,"[30.430000000000003, 32.080000000000005, 33.730000000000004]","[(Timestamp('2023-12-12 00:00:00'), 28.78, 1), (Timestamp('2023-12-14 00:00:00'), 30.430000000000003, -0.5), (Timestamp('2023-12-22 00:00:00'), 32.080000000000005, -0.25), (Timestamp('2024-01-23 00:00:00'), 31.05, -0.25)]"
503,EVH,2023-11-06,25.27,"[30.55, 33.19, 35.83]","[(Timestamp('2023-11-06 00:00:00'), 27.91, 1), (Timestamp('2023-12-05 00:00:00'), 25.27, -1)]"
504,RIOT,2023-04-12,10.8,"[14.3, 16.05, 17.8]","[(Timestamp('2023-04-12 00:00:00'), 12.55, 1), (Timestamp('2023-04-18 00:00:00'), 14.3, -0.5), (Timestamp('2023-04-21 00:00:00'), 10.8, -0.5)]"
505,RIOT,2023-03-17,6.57,"[7.969999999999999, 8.669999999999998, 9.369999999999997]","[(Timestamp('2023-03-17 00:00:00'), 7.27, 1), (Timestamp('2023-03-17 00:00:00'), 7.969999999999999, -0.5), (Timestamp('2023-03-20 00:00:00'), 8.669999999999998, -0.25), (Timestamp('2023-03-22 00:00:00'), 9.369999999999997, -0.25)]"
506,RIOT,2023-01-18,5.89,"[7.3500000000000005, 8.080000000000002, 8.810000000000002]","[(Timestamp('2023-01-18 00:00:00'), 6.62, 1), (Timestamp('2023-01-18 00:00:00'), 5.89, -1)]"
507,NXE,2023-06-02,3.91,"[4.885400000000001, 5.373100000000001, 5.860800000000001]","[(Timestamp('2023-06-02 00:00:00'), 4.3977, 1), (Timestamp('2023-07-21 00:00:00'), 4.64, -1)]"
508,SGML,2023-11-17,25.09,"[32.41, 36.07, 39.730000000000004]","[(Timestamp('2023-11-17 00:00:00'), 28.75, 1), (Timestamp('2023-12-20 00:00:00'), 32.41, -0.5), (Timestamp('2024-01-05 00:00:00'), 29.67, -0.5)]"
509,SGML,2023-09-18,34.87,"[41.690000000000005, 45.10000000000001, 48.51000000000001]","[(Timestamp('2023-09-18 00:00:00'), 38.28, 1), (Timestamp('2023-09-21 00:00:00'), 34.87, -1)]"
510,SGML,2023-04-03,35.42,"[42.66, 46.279999999999994, 49.89999999999999]","[(Timestamp('2023-04-03 00:00:00'), 39.04, 1), (Timestamp('2023-04-05 00:00:00'), 35.42, -1)]"
511,SGML,2023-02-22,32.64,"[38.459999999999994, 41.36999999999999, 44.27999999999999]","[(Timestamp('2023-02-22 00:00:00'), 35.55, 1), (Timestamp('2023-02-22 00:00:00'), 32.64, -1)]"
512,MP,2023-12-15,17.34,"[20.06, 21.419999999999998, 22.779999999999998]","[(Timestamp('2023-12-15 00:00:00'), 18.7, 1), (Timestamp('2023-12-21 00:00:00'), 20.06, -0.5), (Timestamp('2024-01-10 00:00:00'), 17.34, -0.5)]"
513,MP,2023-02-27,32.1401,"[35.3599, 36.969800000000006, 38.57970000000001]","[(Timestamp('2023-02-27 00:00:00'), 33.75, 1), (Timestamp('2023-02-27 00:00:00'), 35.3599, -0.5), (Timestamp('2023-03-02 00:00:00'), 32.1401, -0.5)]"
514,TDOC,2023-07-27,24.32,"[34.08, 38.959999999999994, 43.839999999999996]","[(Timestamp('2023-07-27 00:00:00'), 29.2, 1), (Timestamp('2023-08-10 00:00:00'), 24.32, -1)]"
515,STNG,2023-12-19,59.551,"[64.129, 66.418, 68.70700000000001]","[(Timestamp('2023-12-19 00:00:00'), 61.84, 1), (Timestamp('2023-12-22 00:00:00'), 64.129, -0.5), (Timestamp('2024-01-04 00:00:00'), 66.418, -0.25), (Timestamp('2024-01-23 00:00:00'), 66.24, -0.25)]"
516,LITE,2023-11-03,39.01,"[43.39000000000001, 45.58000000000001, 47.77000000000002]","[(Timestamp('2023-11-03 00:00:00'), 41.2, 1), (Timestamp('2023-11-08 00:00:00'), 43.39000000000001, -0.5), (Timestamp('2023-12-13 00:00:00'), 45.58000000000001, -0.25), (Timestamp('2023-12-14 00:00:00'), 47.77000000000002, -0.25)]"
517,RELY,2023-02-27,12.77,"[15.870000000000001, 17.42, 18.970000000000002]","[(Timestamp('2023-02-27 00:00:00'), 14.32, 1), (Timestamp('2023-03-07 00:00:00'), 15.870000000000001, -0.5), (Timestamp('2023-04-04 00:00:00'), 17.42, -0.25), (Timestamp('2023-04-17 00:00:00'), 17.41, -0.25)]"
